CLZN_CD,RPRSN_KOFT,KOFTR_LIST,SMLRT_KOFT,ADDTN_KOFT,CTPRV_CD,SGNG_CD,ZONE_AREA,ETC_PCMTT,KOFTR_NM
0,환경보전림,환경보전림,,,50,50110,202439.53977800000,,환경보전림
0,환경보전림,가시나무류,,,50,50110,173036.73155200000,,환경보전림
0,환경보전림,가시나무류,,,50,50110,250215.26249400000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,106452.24991300000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,106298.91001300000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,2295659.40593000000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,720008.52971600000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,441461.33923200000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,1395608.65446000000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,193621.36004100000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,1055878.26388000000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,361843.76081100000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,1071507.86796000000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,202633.18838200000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,90829.46035800000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,213997.84210200000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,184537.10947600000,,환경보전림
0,삼나무,가시나무류,,,50,50110,135329.87571800000,,삼나무
0,환경보전림,환경보전림,,,50,50110,65652.23587950000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,205601.03485500000,,환경보전림
0,삼나무,가시나무류,,,50,50110,1457852.86088000000,,삼나무
0,환경보전림,가시나무류,,,50,50110,88438.87467700000,,환경보전림
0,환경보전림,가시나무류,,,50,50110,5467.37025750000,,환경보전림
0,환경보전림,가시나무류,,,50,50110,38217.82617700000,,환경보전림
0,환경보전림,가시나무류,,,50,50110,7051.57917800000,,환경보전림
0,환경보전림,가시나무류,,,50,50110,226399.57330600000,,환경보전림
0,환경보전림,가시나무류,,,50,50110,226399.57330600000,,환경보전림
0,삼나무,가시나무류,,,50,50110,9344.72749050000,,삼나무
0,환경보전림,환경보전림,,,50,50110,195886.92976300000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,195886.92976300000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,31790.22220600000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,19799.77675350000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,118023.57190600000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,111767.83163000000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,45498.33110900000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,11633.88478200000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,40900.57533250000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,21777.62679150000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,43976.33782550000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,30495.96571500000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,43102.21553150000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,48476.30016100000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,30681.09731600000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,96309.66888900000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,138830.31317800000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,298254.50243200000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,171659.78350600000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,26466.88968450000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,86759.08259200000,,환경보전림
0,삼나무,가시나무류,,,50,50110,4083.87927700000,,삼나무
0,삼나무,가시나무류,,,50,50110,219408.18773900000,,삼나무
0,삼나무,가시나무류,,,50,50110,7702.26161800000,,삼나무
0,삼나무,가시나무류,,,50,50110,4491.11678900000,,삼나무
0,환경보전림,가시나무류,,,50,50110,3161080.15707000000,,환경보전림
0,삼나무,가시나무류,,,50,50110,810249.57617000000,,삼나무
0,삼나무,가시나무류,,,50,50110,28846.78450800000,,삼나무
0,삼나무,가시나무류,,,50,50110,3054.37137850000,,삼나무
0,삼나무,가시나무류,,,50,50110,4840.99685949000,,삼나무
0,삼나무,가시나무류,,,50,50110,27799.43339300000,,삼나무
0,삼나무,가시나무류,,,50,50110,6536.37594801000,,삼나무
0,삼나무,가시나무류,,,50,50110,399820.88697500000,,삼나무
0,삼나무,가시나무류,,,50,50110,37821.63753350000,,삼나무
0,삼나무,가시나무류,,,50,50110,32047.49545600000,,삼나무
0,환경보전림,환경보전림,,,50,50110,996690.25074900000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,2375325.10165000000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,173324.74027100000,,환경보전림
0,삼나무,가시나무류,,,50,50110,11531.71604000000,,삼나무
0,삼나무,가시나무류,,,50,50110,267196.24819300000,,삼나무
0,삼나무,가시나무류,,,50,50110,34138.38444250000,,삼나무
0,삼나무,가시나무류,,,50,50110,9961.61780950000,,삼나무
0,환경보전림,가시나무류,,,50,50110,774601.47548300000,,환경보전림
0,환경보전림,가시나무류,,,50,50110,41876.02670700000,,환경보전림
0,삼나무,가시나무류,,,50,50110,29561.13544400000,,삼나무
0,환경보전림,가시나무류,,,50,50110,46962.13047700000,,환경보전림
0,환경보전림,가시나무류,,,50,50110,10522.21370350000,,환경보전림
0,환경보전림,가시나무류,,,50,50110,168070.90958900000,,환경보전림
0,환경보전림,가시나무류,,,50,50110,67574.08726850000,,환경보전림
0,환경보전림,"가시나무류,비자나무,황칠나무",,,50,50110,67595.87574550000,,환경보전림
0,환경보전림,가시나무류,,,50,50110,24991.75278550000,,환경보전림
0,환경보전림,가시나무류,,,50,50110,180879.84630500000,,환경보전림
0,삼나무,가시나무류,,,50,50110,133848.58990500000,,삼나무
0,환경보전림,가시나무류,,,50,50110,48058.44318450000,,환경보전림
0,환경보전림,가시나무류,,,50,50110,347806.42107700000,,환경보전림
0,환경보전림,가시나무류,,,50,50110,60256.20206250000,,환경보전림
0,환경보전림,가시나무류,,,50,50110,80814.90487050000,,환경보전림
0,환경보전림,가시나무류,,,50,50110,105548.16087500000,,환경보전림
0,환경보전림,가시나무류,,,50,50110,11587.88748850000,,환경보전림
0,삼나무,가시나무류,,,50,50110,81370.83057950000,,삼나무
0,환경보전림,가시나무류,,,50,50110,83717.83113100000,,환경보전림
0,환경보전림,가시나무류,,,50,50110,12883.12164500000,,환경보전림
0,환경보전림,가시나무류,,,50,50110,48296.06764100000,,환경보전림
0,삼나무,가시나무류,,,50,50110,110563.14943300000,,삼나무
0,삼나무,가시나무류,,,50,50110,110563.14943300000,,삼나무
0,환경보전림,환경보전림,,,50,50110,68637.08920650000,,환경보전림
0,환경보전림,가시나무류,,,50,50110,685426.50333800000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,176690.34669300000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,43386.23390450000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,138795.35221900000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,272480.09771100000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,91941.19266950000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,58150.76718600000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,156986.53525200000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,10368.56446700000,,환경보전림
0,"물푸레나무,소나무",,,"들메나무,헛개나무",50,50110,240283.69499100000,,물푸레나무
0,"물푸레나무,소나무",,,"들메나무,헛개나무",50,50110,551078.18822200000,,물푸레나무
0,"물푸레나무,소나무",,,"들메나무,헛개나무",50,50110,551078.18822200000,,물푸레나무
0,"소나무,해송",,,"모감주나무,소사나무",50,50110,58225.08067450000,,소나무
0,"물푸레나무,소나무",,,"들메나무,헛개나무",50,50110,1008343.82631000000,,물푸레나무
0,"물푸레나무,소나무",,,"들메나무,헛개나무",50,50110,803877.33823600000,,물푸레나무
0,"물푸레나무,소나무",,,"들메나무,헛개나무",50,50110,133830.17841200000,,물푸레나무
0,"물푸레나무,소나무",,,"들메나무,헛개나무",50,50110,37027.45184800000,,물푸레나무
0,"물푸레나무,소나무",,,"들메나무,헛개나무",50,50110,5038.31494200000,,물푸레나무
0,"물푸레나무,소나무",,,"들메나무,헛개나무",50,50110,5038.31494200000,,물푸레나무
0,"물푸레나무,소나무",,,"들메나무,헛개나무",50,50110,8738.26905149000,,물푸레나무
0,"물푸레나무,소나무",,,"들메나무,헛개나무",50,50110,8738.26905149000,,물푸레나무
0,"물푸레나무,소나무",,,"들메나무,헛개나무",50,50110,205544.40188000000,,물푸레나무
0,"물푸레나무,소나무",,,"들메나무,헛개나무",50,50110,2504914.68657000000,,물푸레나무
0,"물푸레나무,소나무",,,"들메나무,헛개나무",50,50110,1488640.39666000000,,물푸레나무
0,"물푸레나무,소나무",,,"들메나무,헛개나무",50,50110,513299.97846800000,,물푸레나무
0,"물푸레나무,소나무",,,"들메나무,헛개나무",50,50110,44648.31431400000,,물푸레나무
0,"물푸레나무,소나무",,,"들메나무,헛개나무",50,50110,303567.03915100000,,물푸레나무
0,"소나무,해송",,,"모감주나무,소사나무",50,50110,258936.76934600000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50130,28526.66871650000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,83733.03532000000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,36909.95185500000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,31031.57981500000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,19879.25132700000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,289110.12325600000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,20359.35927600000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,100226.26328700000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,68549.01455150000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,10944.91850350000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,19289.57367250000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,56904.18939300000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,24554.81824250000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,203751.45406500000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,25184.77377900000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,25298.04202650000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,42977.40473000000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,13811.82499150000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,34835.33080350000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,28057.32019900000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,15773.16466100000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,39098.29383400000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,109536.95308800000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,44297.33676250000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,17816.55888300000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,77124.92617000000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,35845.82906950000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,2615.23833351000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,2615.23833351000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,64766.49878850000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,64766.49878850000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,26062.87954900000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,26062.87954900000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,16326.58095350000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,3531.66427200000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,3531.66427200000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,136466.33685100000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,136466.33685100000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,15777.77333300000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,10552.25325000000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,44053.30363250000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,9035.07589350000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,63932.08585150000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,37351.67521200000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,142953.92103900000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,47014.57846250000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,10560.93038300000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,63600.81154150000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,53380.77047600000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,3766.44731000000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,88929.87925400000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,8046.66559700000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,8310.61596150000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,42928.17606450000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,9773.88904399000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,15944.23282600000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,15944.23282600000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,70114.80535650000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,70114.80535650000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,7826.25641150000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,7826.25641150000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,185687.06283100000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,185687.06283100000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,12386.30167400000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,11003.20669000000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,17901.52582650000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,108887.36030500000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,18342.10403600000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,22874.96631750000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,155445.18259800000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,18804.02091850000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,21621.70025650000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,17716.15266000000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,54248.78086100000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,31294.48252700000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,12606.63927400000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,111347.26331100000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,23955.70265950000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,68125.97008050000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,104299.72178400000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,559456.61091200000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,559456.61091200000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,42932.81370450000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,134962.29389900000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,89726.13660700000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,23294.46008000000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,94063.93611250000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,132826.03874300000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,49362.41467400000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,36061.85493350000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,276223.17624400000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,409620.52800600000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,195094.95560500000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,54139.25417100000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,143666.69552000000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,22610.32474350000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,138708.90584100000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,143652.26960800000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,8385.98683350000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,10856.42498850000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,405231.11585900000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,69692.03171650000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,69692.03171650000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,497768.48552500000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,497768.48552500000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,69342.78619900000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,13588.14725350000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,101536.87510200000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,397559.62855900000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,41808.53288900000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,24629.76418950000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,127851.60077400000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,19446.00502850000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,33366.99805550000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,396170.15516800000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,25875.64486100000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,45526.18987350000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,49891.09888100000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,258779.47162600000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,24350.12108200000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,15243.73873150000,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,37101.15387000000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,31690.45837100000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,48596.10095100000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,44431.29492600000,,소나무
0,"소나무,해송",가시나무류,,"모감주나무,소사나무",50,50110,61325.37490150000,,소나무
0,소나무,,,,50,50110,169471.57097700000,,소나무
0,소나무,,,,50,50110,169471.57097700000,,소나무
0,환경보전림,,,,50,50110,67914.61530140000,,환경보전림
0,소나무,,,,50,50110,2086762.17626000000,,소나무
0,소나무,,,,50,50110,4227993.22679000000,,소나무
0,소나무,,,,50,50110,4227993.22679000000,,소나무
0,"삼나무,소나무,편백",,,,50,50110,1523548.81554000000,,삼나무
0,환경보전림,,,,50,50110,122873.54714500000,,환경보전림
0,소나무,,,,50,50110,144292.69143800000,,소나무
0,소나무,,,,50,50110,1098289.71799000000,,소나무
0,소나무,,,,50,50110,202216.19424600000,,소나무
0,소나무,,,,50,50110,679191.69777300000,,소나무
0,"삼나무,소나무,편백",,,,50,50110,3239190.75028000000,,삼나무
0,삼나무,가시나무류,,,50,50110,172795.58534200000,,삼나무
0,환경보전림,가시나무류,,,50,50110,114333.86233600000,,환경보전림
0,소나무,,,,50,50110,19.70595979020,,소나무
0,소나무,,,,50,50110,19.70595979020,,소나무
0,환경보전림,환경보전림,,,50,50130,49269.87691900000,,환경보전림
0,환경보전림,환경보전림,,,50,50130,49269.87691900000,,환경보전림
0,환경보전림,,,,50,50130,248658.93976400000,,환경보전림
0,소나무,,,,50,50110,248658.93976400000,,소나무
0,환경보전림,,,,50,50130,23034.59907790000,,환경보전림
0,환경보전림,,,,50,50110,23034.59907790000,,환경보전림
0,환경보전림,,,,50,50130,10081.42379720000,,환경보전림
0,환경보전림,,,,50,50110,10081.42379720000,,환경보전림
0,환경보전림,,,,50,50130,46561.24331849990,,환경보전림
0,환경보전림,,,,50,50110,46561.24331849990,,환경보전림
0,환경보전림,,,,50,50130,64982.82828350000,,환경보전림
0,환경보전림,,,,50,50110,64982.82828350000,,환경보전림
0,환경보전림,,,,50,50130,6415.37942050000,,환경보전림
0,환경보전림,,,,50,50110,6415.37942050000,,환경보전림
0,삼나무,,,,50,50130,237944.76049600000,,삼나무
0,소나무,,,,50,50110,237944.76049600000,,소나무
0,소나무,,,,50,50130,165416.13736600000,,소나무
0,소나무,,,,50,50110,165416.13736600000,,소나무
0,소나무,,,,50,50110,163.97319337600,,소나무
0,소나무,,,,50,50110,163.97319337600,,소나무
0,소나무,,,,50,50110,0.33154312712,,소나무
0,환경보전림,,,,50,50110,0.33154312712,,환경보전림
0,환경보전림,환경보전림,,,50,50110,34.69849449650,,환경보전림
0,환경보전림,환경보전림,,,50,50110,34.69849449650,,환경보전림
0,환경보전림,환경보전림,,,50,50110,34.69849449650,,환경보전림
0,환경보전림,환경보전림,,,50,50110,34.69849449650,,환경보전림
0,소나무,가시나무류,,,50,50110,29.58245850240,,소나무
0,소나무,가시나무류,,,50,50110,29.58245850240,,소나무
0,소나무,가시나무류,,,50,50110,29.58245850240,,소나무
0,소나무,가시나무류,,,50,50110,29.58245850240,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,62.60039600040,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,62.60039600040,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,62.60039600040,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,62.60039600040,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,62.60039600040,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,62.60039600040,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,62.60039600040,,소나무
0,"소나무,해송","가시나무류,황칠나무",,"모감주나무,소사나무",50,50110,62.60039600040,,소나무
